GEO_ID,NAME,Median_12month_HH_Income,B19013_001MarginOfError
1400000US06037243000,"Census Tract 2430, Los Angeles County, California",50619,3033
1400000US06081611600,"Census Tract 6116, San Mateo County, California",211776,32719
1400000US06071000207,"Census Tract 2.07, San Bernardino County, California",63021,8917
1400000US06059089106,"Census Tract 891.06, Orange County, California",47500,9831
1400000US06085512311,"Census Tract 5123.11, Santa Clara County, California",94913,23821
1400000US06019008100,"Census Tract 81, Fresno County, California",54258,12008
1400000US06099001800,"Census Tract 18, Stanislaus County, California",25670,6674
1400000US06019005805,"Census Tract 58.05, Fresno County, California",93125,11788
1400000US06073008359,"Census Tract 83.59, San Diego County, California",58818,5276
1400000US06035040303,"Census Tract 403.03, Lassen County, California",43109,9073
1400000US06037920028,"Census Tract 9200.28, Los Angeles County, California",117423,7963
1400000US06113010201,"Census Tract 102.01, Yolo County, California",60893,11061
1400000US06019004303,"Census Tract 43.03, Fresno County, California",96646,11223
1400000US06037234000,"Census Tract 2340, Los Angeles County, California",56708,12801
1400000US06037221302,"Census Tract 2213.02, Los Angeles County, California",41385,8002
1400000US06067008131,"Census Tract 81.31, Sacramento County, California",57287,9360
1400000US06105000300,"Census Tract 3, Trinity County, California",29542,5077
1400000US06019003202,"Census Tract 32.02, Fresno County, California",24588,12972
1400000US06013352201,"Census Tract 3522.01, Contra Costa County, California",117622,18877
1400000US06073009509,"Census Tract 95.09, San Diego County, California",86786,15542
1400000US06025011300,"Census Tract 113, Imperial County, California",44211,8061
1400000US06059089104,"Census Tract 891.04, Orange County, California",58380,11764
1400000US06073017020,"Census Tract 170.20, San Diego County, California",140804,18602
1400000US06001406400,"Census Tract 4064, Alameda County, California",68456,16100
1400000US06085503304,"Census Tract 5033.04, Santa Clara County, California",76196,11320
1400000US06059021830,"Census Tract 218.30, Orange County, California",158041,13706
1400000US06001440333,"Census Tract 4403.33, Alameda County, California",128750,16779
1400000US06059087403,"Census Tract 874.03, Orange County, California",47703,5387
1400000US06037408006,"Census Tract 4080.06, Los Angeles County, California",70217,15396
1400000US06075031201,"Census Tract 312.01, San Francisco County, California",83381,7767
1400000US06037104203,"Census Tract 1042.03, Los Angeles County, California",46406,12110
1400000US06013338203,"Census Tract 3382.03, Contra Costa County, California",99712,14047
1400000US06059052404,"Census Tract 524.04, Orange County, California",91585,5402
1400000US06037433501,"Census Tract 4335.01, Los Angeles County, California",34055,7422
1400000US06065044403,"Census Tract 444.03, Riverside County, California",45781,14520
1400000US06037552302,"Census Tract 5523.02, Los Angeles County, California",64961,15834
1400000US06037201602,"Census Tract 2016.02, Los Angeles County, California",59853,16820
1400000US06067007428,"Census Tract 74.28, Sacramento County, California",69909,5554
1400000US06081604102,"Census Tract 6041.02, San Mateo County, California",86823,14476
1400000US06047000702,"Census Tract 7.02, Merced County, California",96813,9543
1400000US06073008346,"Census Tract 83.46, San Diego County, California",149327,19884
1400000US06077005307,"Census Tract 53.07, San Joaquin County, California",67008,8305
1400000US06085512312,"Census Tract 5123.12, Santa Clara County, California",126591,24024
1400000US06037482800,"Census Tract 4828, Los Angeles County, California",64567,11882
1400000US06065042715,"Census Tract 427.15, Riverside County, California",87282,7791
1400000US06075010400,"Census Tract 104, San Francisco County, California",111105,22105
1400000US06037222100,"Census Tract 2221, Los Angeles County, California",46429,6860
1400000US06059042334,"Census Tract 423.34, Orange County, California",85464,17613
1400000US06083001601,"Census Tract 16.01, Santa Barbara County, California",93777,19750
1400000US06029006202,"Census Tract 62.02, Kern County, California",53379,5791
1400000US06059087504,"Census Tract 875.04, Orange County, California",39492,6498
1400000US06071005100,"Census Tract 51, San Bernardino County, California",50355,6015
1400000US06085512509,"Census Tract 5125.09, Santa Clara County, California",115690,19437
1400000US06037533806,"Census Tract 5338.06, Los Angeles County, California",39708,13348
1400000US06115040100,"Census Tract 401, Yuba County, California",36401,5924
1400000US06029002301,"Census Tract 23.01, Kern County, California",39358,7064
1400000US06065041410,"Census Tract 414.10, Riverside County, California",30952,4952
1400000US06107000302,"Census Tract 3.02, Tulare County, California",36042,5403
1400000US06037190301,"Census Tract 1903.01, Los Angeles County, California",48924,12333
1400000US06059062648,"Census Tract 626.48, Orange County, California",42795,4215
1400000US06089011500,"Census Tract 115, Shasta County, California",60944,11555
1400000US06027000300,"Census Tract 3, Inyo County, California",93750,13054
1400000US06037272201,"Census Tract 2722.01, Los Angeles County, California",63750,9902
1400000US06007003501,"Census Tract 35.01, Butte County, California",62681,13992
1400000US06071006100,"Census Tract 61, San Bernardino County, California",47614,9689
1400000US06023010501,"Census Tract 105.01, Humboldt County, California",52420,9474
1400000US06037214503,"Census Tract 2145.03, Los Angeles County, California",74712,5055
1400000US06111007610,"Census Tract 76.10, Ventura County, California",116313,12897
1400000US06067008133,"Census Tract 81.33, Sacramento County, California",35982,7437
1400000US06065045606,"Census Tract 456.06, Riverside County, California",67645,13778
1400000US06073020708,"Census Tract 207.08, San Diego County, California",92467,16796
1400000US06037433504,"Census Tract 4335.04, Los Angeles County, California",34882,6411
1400000US06071000404,"Census Tract 4.04, San Bernardino County, California",52527,5764
1400000US06071001307,"Census Tract 13.07, San Bernardino County, California",74135,9748
1400000US06019001409,"Census Tract 14.09, Fresno County, California",93542,26913
1400000US06085512021,"Census Tract 5120.21, Santa Clara County, California",106923,25360
1400000US06067001101,"Census Tract 11.01, Sacramento County, California",38109,9680
1400000US06065044104,"Census Tract 441.04, Riverside County, California",65174,13796
1400000US06107002202,"Census Tract 22.02, Tulare County, California",27113,6441
1400000US06097152801,"Census Tract 1528.01, Sonoma County, California",92614,18969
1400000US06037573202,"Census Tract 5732.02, Los Angeles County, California",46923,10063
1400000US06025010300,"Census Tract 103, Imperial County, California",61250,13492
1400000US06037503901,"Census Tract 5039.01, Los Angeles County, California",90921,21818
1400000US06083002210,"Census Tract 22.10, Santa Barbara County, California",91382,6035
1400000US06013392000,"Census Tract 3920, Contra Costa County, California",136806,25290
1400000US06073013411,"Census Tract 134.11, San Diego County, California",93077,11284
1400000US06065041003,"Census Tract 410.03, Riverside County, California",78750,14370
1400000US06037215102,"Census Tract 2151.02, Los Angeles County, California",65000,9157
1400000US06055200602,"Census Tract 2006.02, Napa County, California",70625,13966
1400000US06019004207,"Census Tract 42.07, Fresno County, California",76750,13008
1400000US06075012201,"Census Tract 122.01, San Francisco County, California",66563,11097
1400000US06071003403,"Census Tract 34.03, San Bernardino County, California",54201,14658
1400000US06013359103,"Census Tract 3591.03, Contra Costa County, California",81481,12302
1400000US06085511911,"Census Tract 5119.11, Santa Clara County, California",124500,20759
1400000US06085503708,"Census Tract 5037.08, Santa Clara County, California",90850,12758
1400000US06067009618,"Census Tract 96.18, Sacramento County, California",71750,5669
1400000US06001433104,"Census Tract 4331.04, Alameda County, California",51295,7818
1400000US06085501800,"Census Tract 5018, Santa Clara County, California",125250,21571
1400000US06085504901,"Census Tract 5049.01, Santa Clara County, California",150952,14617
1400000US06059099240,"Census Tract 992.40, Orange County, California",92602,15498
1400000US06037603006,"Census Tract 6030.06, Los Angeles County, California",45250,17744
1400000US06023000500,"Census Tract 5, Humboldt County, California",30781,4295
1400000US06053001200,"Census Tract 12, Monterey County, California",82868,14072
1400000US06097151307,"Census Tract 1513.07, Sonoma County, California",90021,6530
1400000US06037900300,"Census Tract 9003, Los Angeles County, California",54012,9054
1400000US06077003310,"Census Tract 33.10, San Joaquin County, California",44261,5702
1400000US06013359202,"Census Tract 3592.02, Contra Costa County, California",103144,11377
1400000US06059032027,"Census Tract 320.27, Orange County, California",96883,8114
1400000US06037542000,"Census Tract 5420, Los Angeles County, California",49524,4552
1400000US06067008705,"Census Tract 87.05, Sacramento County, California",126742,12881
1400000US06001437900,"Census Tract 4379, Alameda County, California",78083,6540
1400000US06041104200,"Census Tract 1042, Marin County, California",94712,14564
1400000US06077005406,"Census Tract 54.06, San Joaquin County, California",51193,6521
1400000US06037554516,"Census Tract 5545.16, Los Angeles County, California",109792,24241
1400000US06071004503,"Census Tract 45.03, San Bernardino County, California",107596,14548
1400000US06025011700,"Census Tract 117, Imperial County, California",48292,8444
1400000US06019002702,"Census Tract 27.02, Fresno County, California",23886,5557
1400000US06113011103,"Census Tract 111.03, Yolo County, California",64611,6760
1400000US06059021812,"Census Tract 218.12, Orange County, California",119931,24026
1400000US06037267402,"Census Tract 2674.02, Los Angeles County, California",74748,11670
1400000US06083002010,"Census Tract 20.10, Santa Barbara County, California",93000,6994
1400000US06037621104,"Census Tract 6211.04, Los Angeles County, California",150710,18292
1400000US06101050604,"Census Tract 506.04, Sutter County, California",74180,9854
1400000US06085508204,"Census Tract 5082.04, Santa Clara County, California",160469,21665
1400000US06085511705,"Census Tract 5117.05, Santa Clara County, California",243750,49011
1400000US06037267200,"Census Tract 2672, Los Angeles County, California",98728,16546
1400000US06037553502,"Census Tract 5535.02, Los Angeles County, California",62467,13079
1400000US06067003700,"Census Tract 37, Sacramento County, California",32232,3840
1400000US06037621004,"Census Tract 6210.04, Los Angeles County, California",121384,18317
1400000US06001443103,"Census Tract 4431.03, Alameda County, California",208125,46217
1400000US06001400500,"Census Tract 4005, Alameda County, California",103846,18727
1400000US06051000102,"Census Tract 1.02, Mono County, California",54559,10377
1400000US06037533403,"Census Tract 5334.03, Los Angeles County, California",46810,12200
1400000US06037535603,"Census Tract 5356.03, Los Angeles County, California",41467,6841
